order_id,customer_id,customer_name,product_category,quantity,unit_price,order_date,status
5373,1053,Omar,Sports,4,1374.22,2025-08-22,Completed
5374,1006,Sana,Sports,2,814.72,2026-04-25,Completed
5375,2022,Hassan,Sports,1,110.99,2025-11-29,Pending
5376,1776,Hassan,Clothing,5,1939.29,2026-02-23,Pending
5377,1226,Maham,Beauty,9,1952.99,2025-06-19,Completed
5378,2832,Taha,Groceries,7,1772.34,2025-08-07,Pending
5379,2952,Kiran,Electronics,9,1498.05,2025-11-22,Returned
5380,2244,Hassan,Electronics,1,1544.2,2025-07-03,Pending
5381,2916,Laiba,Groceries,1,1984.32,2026-03-26,Pending
5382,2146,Fatima,Beauty,10,1520.06,2025-06-07,Returned
5383,2069,Sana,Electronics,3,723.3,2026-04-21,Returned
5384,2364,Taha,Books,3,575.75,2025-01-17,Pending
5385,2848,Hina,Groceries,3,853.09,2025-05-12,Completed
5386,1122,Sara,Beauty,8,696.52,2025-08-15,Pending
5387,2779,Maham,Home,10,1401.05,2025-01-22,Pending
5388,2655,Kiran,Groceries,9,1946.44,2025-08-03,Pending
5389,1169,Maham,Home,7,229.69,2025-05-21,Returned
5390,1986,Maham,Beauty,4,321.5,2025-04-21,Cancelled
5391,1129,Zain,Beauty,3,1909.36,2025-07-09,Pending
5392,1434,Hamza,Home,9,67.2,2025-08-16,Completed
5393,1024,Hina,Groceries,10,1089.46,2026-03-02,Completed
5394,2616,Ali,Electronics,10,1171.78,2025-09-23,Returned
5395,2353,Danish,Groceries,3,1255.26,2025-08-02,Cancelled
5396,1129,Sara,Home,9,1098.03,2026-02-05,Pending
5397,2306,Ahmed,Electronics,5,1296.56,2025-04-29,Completed
5398,1364,Zain,Beauty,4,1586.7,2026-03-04,Cancelled
5399,1953,Kiran,Groceries,4,684.61,2026-01-10,Returned
5400,1997,Hassan,Clothing,10,1870.7,2025-08-11,Pending
5401,1842,Noor,Toys,8,951.27,2025-04-25,Completed
5402,1255,Ayesha,Beauty,5,528.15,2026-01-12,Completed
5403,1638,Bilal,Groceries,5,613.1,2025-09-23,Returned
5404,2829,Kiran,Sports,5,1437.22,2025-02-27,Cancelled
5405,2086,Hina,Toys,1,1952.16,2025-10-25,Cancelled
5406,1794,Sara,Clothing,6,866.01,2025-06-21,Completed
5407,2563,Sana,Books,10,1671.32,2025-06-04,Returned
5408,2164,Sana,Books,5,1482.53,2025-06-13,Returned
5409,2242,Iqra,Beauty,10,1252.89,2025-09-08,Cancelled
5410,1833,Bilal,Electronics,9,1069.85,2026-03-09,Pending
5411,1639,Usman,Beauty,2,117.64,2025-03-09,Cancelled
5412,1787,Kiran,Groceries,1,267.49,2025-01-17,Cancelled
5413,2727,Noor,Books,6,277.26,2025-03-23,Pending
5414,2745,Hamza,Clothing,4,914.31,2025-07-11,Pending
5415,2489,Danish,Beauty,4,822.19,2026-02-20,Completed
5416,1715,Kiran,Electronics,7,1225.24,2025-05-12,Completed
5417,1816,Iqra,Books,6,1548.88,2025-06-12,Completed
5418,2641,Ahmed,Electronics,5,1744.43,2025-06-30,Completed
5419,2186,Hina,Home,2,1724.07,2026-02-22,Cancelled
5420,1282,Hina,Beauty,8,586.92,2026-02-07,Cancelled
5421,2390,Danish,Sports,7,1949.23,2025-11-14,Completed
5422,1938,Ahmed,Toys,4,1616.84,2026-04-01,Pending
5423,2639,Fatima,Sports,5,1885.95,2025-01-09,Returned
5424,2836,Sana,Toys,4,1209.16,2025-08-31,Pending
5425,1018,Noor,Books,1,251.1,2025-03-29,Completed
5426,1948,Zain,Home,10,102.65,2025-10-04,Pending
5427,1485,Ali,Home,1,1071.02,2026-02-05,Returned
5428,1262,Bilal,Groceries,1,1060.37,2025-04-12,Pending
5429,2449,Bilal,Toys,5,915.27,2025-02-20,Returned
5430,2388,Hassan,Books,10,1492.31,2025-05-14,Cancelled
5431,2154,Ahmed,Home,5,689.35,2025-08-03,Cancelled
5432,2569,Hassan,Beauty,7,1887.21,2025-02-08,Pending
5433,1457,Ayesha,Beauty,7,1350.99,2025-01-23,Completed
5434,1427,Ali,Groceries,10,119.86,2025-01-08,Returned
5435,2583,Omar,Groceries,8,550.57,2025-10-01,Completed
5436,2725,Taha,Beauty,6,1726.05,2026-02-23,Cancelled
5437,2887,Sana,Clothing,6,818.59,2025-04-01,Returned
5438,2980,Ahmed,Clothing,8,904.86,2025-05-13,Returned
5439,1637,Noor,Toys,4,612.53,2025-09-11,Returned
5440,1448,Ali,Beauty,9,1233.95,2025-10-07,Completed
5441,2648,Danish,Clothing,10,302.69,2025-09-05,Returned
5442,1580,Iqra,Sports,8,1377.1,2025-02-26,Pending
5443,2877,Ali,Sports,1,412.08,2026-01-16,Returned
5444,1771,Ali,Books,3,621.82,2025-04-20,Completed
5445,2435,Omar,Home,1,879.94,2026-02-06,Completed
5446,1600,Sara,Books,3,1758.61,2026-04-09,Completed
5447,1246,Kiran,Clothing,2,232.53,2025-09-14,Cancelled
5448,1536,Sara,Clothing,10,1567.21,2026-02-03,Returned
5449,1443,Hassan,Beauty,9,1948.08,2025-09-21,Completed
5450,2898,Usman,Clothing,1,315.62,2025-10-03,Completed
5451,2317,Laiba,Toys,6,652.01,2025-04-14,Completed
5452,1830,Sara,Clothing,5,626.46,2025-12-27,Returned
5453,1029,Usman,Books,4,1044.7,2026-02-24,Cancelled
5454,2321,Fatima,Electronics,7,1689.54,2026-03-16,Cancelled
5455,2366,Laiba,Clothing,10,813.03,2025-07-31,Pending
5456,2918,Hamza,Beauty,5,1888.68,2026-01-08,Cancelled
5457,1042,Ahmed,Toys,2,338.35,2025-02-12,Cancelled
5458,2624,Omar,Home,7,997.7,2026-02-05,Cancelled
5459,1253,Danish,Sports,5,642.99,2026-01-06,Cancelled
5460,2718,Ahmed,Home,9,1616.53,2025-11-16,Returned
5461,2175,Ahmed,Electronics,1,267.35,2025-06-04,Pending
5462,2079,Ahmed,Beauty,5,1216.7,2025-05-31,Cancelled
5463,2238,Hina,Sports,5,990.86,2025-04-15,Completed
5464,2408,Usman,Toys,5,826.87,2025-09-22,Pending
5465,1345,Ahmed,Toys,5,275.87,2025-01-13,Returned
5466,1855,Ayesha,Clothing,5,805.75,2025-09-02,Completed
5467,2566,Noor,Groceries,4,104.57,2025-06-02,Completed
5468,2435,Ahmed,Electronics,6,426.65,2025-05-10,Cancelled
5469,1941,Usman,Toys,4,1402.04,2026-04-24,Completed
5470,2409,Omar,Books,5,1707.59,2026-04-24,Cancelled
5471,1535,Omar,Sports,6,215.34,2025-11-23,Returned
5472,1748,Maham,Clothing,6,83.94,2025-01-12,Completed
5473,2658,Bilal,Toys,4,1856.03,2026-04-30,Returned
5474,2631,Omar,Toys,6,728.12,2025-03-26,Pending
5475,2861,Fatima,Groceries,9,1432.48,2025-05-21,Returned
5476,2717,Iqra,Electronics,6,1004.46,2025-08-10,Completed
5477,2040,Ahmed,Electronics,3,1366.91,2025-05-16,Completed
5478,1241,Iqra,Books,8,1313.54,2025-04-09,Cancelled
5479,1568,Iqra,Sports,4,1065.95,2025-12-07,Pending
5480,2580,Ahmed,Beauty,3,437.53,2026-01-18,Completed
5481,2375,Omar,Sports,2,99.08,2025-06-20,Returned
5482,1158,Zain,Toys,6,1329.55,2026-03-10,Pending
5483,2439,Laiba,Clothing,2,1270.34,2026-01-09,Cancelled
5484,2621,Maham,Electronics,1,1018.25,2025-04-21,Cancelled
5485,2898,Sara,Beauty,7,1177.98,2025-10-19,Completed
5486,1039,Usman,Sports,4,1464.69,2025-02-08,Returned
5487,1717,Ayesha,Books,1,267.67,2025-11-12,Pending
5488,1250,Sana,Toys,1,757.31,2026-02-22,Cancelled
5489,1437,Iqra,Groceries,4,153.83,2025-01-04,Completed
5490,2601,Zain,Books,2,176.0,2026-03-22,Completed
5491,1146,Hina,Sports,5,674.19,2025-09-20,Returned
5492,1304,Danish,Clothing,8,831.54,2025-08-23,Pending
5493,1225,Maham,Sports,4,1977.87,2026-03-06,Cancelled
5494,1372,Danish,Electronics,7,810.34,2026-01-29,Completed
5495,2884,Laiba,Groceries,10,559.07,2026-02-26,Returned
5496,1889,Omar,Sports,4,1787.22,2025-08-17,Completed
5497,2079,Zain,Home,8,593.31,2025-08-25,Returned
5498,2347,Sana,Beauty,3,1742.3,2025-09-10,Returned
5499,1157,Sara,Toys,7,78.6,2025-09-25,Cancelled
5500,1540,Ali,Groceries,10,1192.37,2025-04-22,Pending
5501,2444,Hamza,Beauty,8,1826.17,2025-05-10,Cancelled
5502,2719,Danish,Clothing,6,515.45,2026-03-08,Completed
5503,2805,Usman,Beauty,6,1297.77,2026-01-05,Completed
5504,1574,Hamza,Groceries,1,780.35,2025-08-10,Cancelled
5505,1033,Ayesha,Toys,2,255.49,2025-02-24,Completed
5506,1453,Hamza,Groceries,9,539.44,2026-03-12,Returned
5507,1464,Omar,Sports,4,479.88,2025-12-05,Pending
5508,2324,Ahmed,Electronics,1,1237.41,2025-11-18,Completed
5509,2573,Hassan,Beauty,6,1063.59,2025-05-03,Cancelled
5510,1319,Zain,Toys,10,1499.2,2025-10-25,Returned
5511,1043,Hamza,Clothing,7,1431.76,2026-04-03,Cancelled
5512,1714,Sara,Home,7,1790.61,2025-08-30,Pending
5513,1110,Hamza,Electronics,5,949.84,2026-03-05,Cancelled
5514,1329,Zain,Toys,1,982.09,2025-04-11,Returned
5515,2507,Laiba,Toys,2,447.35,2025-05-30,Returned
5516,1663,Taha,Clothing,6,1582.46,2025-01-11,Cancelled
5517,2130,Zain,Books,10,133.21,2026-04-18,Completed
5518,2438,Ahmed,Beauty,4,1851.09,2025-08-20,Pending
5519,1886,Sana,Books,4,1846.15,2025-06-16,Pending
5520,2380,Hina,Toys,4,1593.78,2026-03-24,Pending
5521,1069,Danish,Sports,8,799.98,2026-03-07,Pending
5522,2194,Ali,Home,4,1098.04,2025-07-13,Pending
5523,1595,Bilal,Home,4,560.64,2025-07-21,Cancelled
5524,2697,Hassan,Beauty,10,1321.89,2025-10-11,Completed
5525,2527,Usman,Clothing,3,917.25,2025-05-18,Returned
5526,1111,Hassan,Sports,3,1377.94,2025-12-09,Completed
5527,1138,Noor,Home,6,1876.49,2026-01-27,Cancelled
5528,1698,Ali,Toys,9,373.87,2025-10-03,Pending
5529,1547,Iqra,Clothing,9,1572.5,2025-06-06,Returned
5530,1040,Ayesha,Groceries,10,1196.35,2025-07-14,Returned
5531,2792,Sana,Beauty,4,1406.02,2025-07-10,Returned
5532,1958,Danish,Groceries,1,564.99,2025-12-01,Cancelled
5533,2945,Sara,Groceries,2,1353.54,2025-04-10,Completed
5534,1125,Ahmed,Home,2,1828.76,2025-11-08,Pending
5535,2036,Ayesha,Beauty,1,252.78,2025-11-16,Returned
5536,1350,Taha,Books,10,155.13,2025-07-21,Cancelled
5537,1376,Ahmed,Books,10,1515.74,2025-01-08,Completed
5538,1344,Zain,Beauty,9,1998.83,2025-11-14,Completed
5539,2885,Bilal,Electronics,9,706.14,2026-02-18,Cancelled
5540,1178,Ahmed,Sports,7,580.2,2026-03-31,Pending
5541,1749,Hassan,Groceries,5,1579.43,2025-11-07,Returned
5542,2616,Ahmed,Groceries,6,958.23,2025-11-19,Returned
5543,1425,Fatima,Toys,2,837.36,2026-03-13,Cancelled
5544,1373,Taha,Sports,6,327.07,2025-10-19,Pending
5545,2718,Laiba,Books,3,389.05,2025-01-30,Cancelled
5546,2850,Iqra,Sports,7,688.25,2025-06-25,Completed
5547,1478,Fatima,Clothing,8,810.31,2026-04-11,Completed
5548,1859,Omar,Toys,5,1933.99,2025-05-09,Pending
5549,2318,Laiba,Home,4,656.2,2025-07-28,Completed
5550,1466,Sara,Beauty,6,640.74,2026-01-30,Returned
5551,1513,Taha,Electronics,9,790.96,2025-12-08,Cancelled
5552,2974,Ahmed,Toys,1,1596.44,2025-09-18,Returned
5553,2163,Ahmed,Sports,3,514.01,2025-07-26,Pending
5554,1398,Hassan,Groceries,10,1205.5,2025-09-12,Completed
5555,2897,Taha,Clothing,1,75.04,2025-05-03,Returned
5556,2608,Fatima,Books,8,1574.61,2025-12-27,Pending
5557,2435,Danish,Electronics,2,1652.08,2025-11-04,Pending
5558,1097,Zain,Home,7,1580.12,2025-07-11,Cancelled
5559,1392,Bilal,Beauty,2,1020.15,2025-10-13,Pending
5560,1078,Hassan,Sports,5,912.44,2025-11-17,Completed
5561,1092,Usman,Electronics,10,136.24,2026-04-13,Pending
5562,2687,Danish,Electronics,9,1221.27,2025-09-24,Pending
5563,2750,Fatima,Groceries,10,1485.99,2026-03-18,Returned
5564,1101,Omar,Clothing,10,517.0,2026-04-18,Returned
5565,1296,Kiran,Toys,10,271.48,2025-11-16,Returned
5566,1795,Iqra,Home,10,681.81,2025-02-08,Completed
5567,2718,Iqra,Home,5,864.49,2025-06-22,Returned
5568,2141,Usman,Electronics,10,125.75,2025-05-31,Completed
5569,1688,Laiba,Beauty,7,866.3,2025-05-15,Completed
5570,2248,Ali,Groceries,1,618.98,2025-04-14,Pending
5571,1274,Sara,Groceries,1,932.32,2026-03-23,Pending
5572,2446,Omar,Groceries,5,651.67,2025-10-13,Returned
5573,2198,Taha,Clothing,9,1850.85,2025-11-06,Completed
5574,1243,Danish,Home,8,144.11,2026-04-11,Completed
5575,2859,Kiran,Home,6,161.91,2025-05-28,Completed
5576,1858,Sara,Sports,5,1658.6,2026-01-29,Completed
5577,2666,Ali,Groceries,9,418.52,2026-01-07,Pending
5578,1007,Usman,Toys,10,737.54,2025-12-09,Returned
5579,1857,Kiran,Groceries,10,583.0,2025-01-29,Returned
5580,1507,Danish,Electronics,7,780.44,2026-02-02,Cancelled
5581,2340,Kiran,Sports,2,1522.12,2025-07-19,Pending
5582,1996,Kiran,Toys,2,51.83,2026-03-07,Returned
5583,2193,Hamza,Sports,10,1884.96,2025-11-07,Pending
5584,1306,Iqra,Clothing,3,1523.94,2026-04-04,Returned
5585,2697,Sana,Home,5,1830.96,2025-04-22,Completed
5586,1666,Usman,Electronics,6,1819.87,2025-03-12,Pending
5587,2269,Hina,Books,2,1324.31,2026-04-23,Cancelled
5588,2690,Iqra,Electronics,5,1302.39,2025-02-01,Cancelled
5589,2995,Ayesha,Home,9,481.72,2025-12-16,Completed
5590,2097,Ali,Clothing,5,236.26,2025-02-10,Completed
5591,2307,Fatima,Clothing,2,1382.47,2025-11-05,Completed
5592,1405,Laiba,Toys,4,1347.93,2025-07-24,Pending
5593,2874,Laiba,Beauty,1,1105.69,2025-08-07,Returned
5594,1090,Ayesha,Beauty,5,1655.96,2025-11-20,Returned
5595,2789,Laiba,Home,9,790.96,2025-11-20,Cancelled
5596,1826,Zain,Sports,10,1997.68,2025-08-25,Cancelled
5597,1807,Sara,Books,1,1831.69,2025-10-07,Returned
5598,2352,Ali,Home,5,1435.49,2026-04-25,Completed
5599,1211,Hamza,Home,10,1452.57,2026-02-04,Returned
5600,2310,Ali,Clothing,5,1533.48,2026-03-10,Pending
5601,2647,Hina,Toys,7,375.01,2025-09-08,Completed
5602,2388,Ali,Toys,9,315.81,2026-02-04,Completed
5603,1817,Fatima,Groceries,9,171.06,2025-05-20,Cancelled
5604,1134,Sana,Home,1,1181.26,2025-03-13,Completed
5605,1818,Noor,Beauty,1,728.53,2025-10-29,Cancelled
5606,2097,Ayesha,Groceries,5,935.92,2025-03-11,Returned
5607,1080,Sara,Books,10,528.54,2026-03-08,Pending
5608,2956,Laiba,Toys,7,1793.36,2026-04-19,Pending
5609,2106,Noor,Groceries,8,1192.41,2025-04-25,Completed
5610,2146,Laiba,Sports,2,70.39,2025-12-04,Cancelled
5611,1018,Ahmed,Clothing,7,56.62,2025-03-06,Pending
5612,2214,Usman,Toys,8,361.73,2025-11-25,Pending
5613,2710,Omar,Electronics,10,630.88,2025-10-04,Completed
5614,2696,Ahmed,Clothing,7,1020.46,2025-07-14,Returned
5615,1954,Danish,Electronics,7,672.74,2025-02-28,Completed
5616,1005,Ayesha,Groceries,4,817.68,2025-08-31,Completed
5617,1657,Ayesha,Books,5,1508.98,2025-11-12,Pending
5618,2832,Zain,Books,10,760.72,2025-04-06,Completed
5619,2820,Sana,Books,3,1916.11,2025-02-25,Cancelled
5620,2400,Iqra,Groceries,1,1079.47,2025-12-07,Pending
5621,2357,Noor,Clothing,8,1561.47,2025-12-14,Cancelled
5622,1405,Ayesha,Home,8,1413.02,2025-02-18,Pending
5623,2314,Sana,Sports,4,1842.57,2025-10-09,Completed
5624,1273,Bilal,Home,7,542.27,2026-01-16,Pending
5625,1291,Bilal,Beauty,6,949.54,2025-03-25,Cancelled
5626,1115,Ali,Home,7,421.56,2026-04-08,Cancelled
5627,2106,Omar,Beauty,6,108.11,2025-01-31,Cancelled
5628,2948,Danish,Beauty,7,1004.44,2025-03-24,Cancelled
5629,1606,Fatima,Beauty,2,492.88,2025-08-25,Pending
5630,2220,Hina,Beauty,3,492.4,2025-03-05,Cancelled
5631,1957,Omar,Sports,3,820.29,2025-10-13,Completed
5632,1546,Zain,Home,4,1485.67,2025-11-10,Pending
5633,1118,Laiba,Groceries,6,1738.33,2025-02-09,Returned
5634,1803,Maham,Beauty,9,429.36,2025-03-04,Cancelled
5635,2037,Zain,Groceries,5,1743.44,2026-01-30,Pending
5636,1628,Zain,Toys,9,929.19,2025-12-22,Completed
5637,1683,Noor,Clothing,2,453.69,2025-10-06,Completed
5638,1928,Usman,Beauty,6,883.56,2025-08-12,Returned
5639,1548,Maham,Beauty,10,408.34,2025-05-19,Completed
5640,1989,Hina,Home,10,1354.19,2025-09-23,Cancelled
5641,1020,Iqra,Clothing,8,1697.76,2025-05-05,Returned
5642,2110,Laiba,Toys,5,460.86,2025-06-19,Cancelled
5643,2302,Noor,Home,1,1522.9,2026-03-24,Returned
5644,2984,Laiba,Clothing,6,1407.65,2025-05-04,Completed
5645,2294,Zain,Clothing,8,1863.68,2025-04-18,Completed
5646,1202,Hassan,Clothing,1,1201.8,2025-11-12,Returned
5647,2105,Hina,Home,10,1285.36,2025-10-25,Completed
5648,2980,Ali,Books,4,586.27,2025-05-14,Pending
5649,2557,Ali,Groceries,3,384.17,2025-04-11,Returned
5650,2974,Zain,Groceries,2,1194.57,2026-04-19,Cancelled
5651,1066,Hamza,Home,4,505.38,2025-03-01,Pending
5652,1272,Hassan,Groceries,3,1582.53,2025-12-06,Pending
5653,1449,Fatima,Sports,4,278.49,2025-02-07,Completed
5654,1875,Hina,Clothing,9,1769.39,2025-08-20,Completed
5655,1812,Kiran,Electronics,6,540.01,2025-05-20,Returned
5656,1241,Hina,Clothing,1,880.7,2025-11-09,Cancelled
5657,1003,Danish,Beauty,9,891.01,2026-03-27,Pending
5658,1628,Hamza,Groceries,10,919.33,2025-01-07,Returned
5659,1786,Maham,Groceries,8,1667.3,2025-05-29,Pending
5660,2801,Taha,Books,8,1337.76,2025-10-07,Completed
5661,2766,Sara,Toys,8,82.55,2025-07-01,Cancelled
5662,1790,Ali,Books,8,1469.29,2025-02-26,Cancelled
5663,1277,Noor,Beauty,6,137.82,2025-09-13,Completed
5664,1623,Fatima,Beauty,9,1920.46,2025-10-19,Cancelled
5665,2912,Maham,Sports,10,754.7,2025-06-18,Completed
5666,1645,Omar,Sports,7,1106.13,2026-03-26,Returned
5667,1685,Iqra,Clothing,4,667.96,2026-01-22,Completed
5668,2798,Kiran,Beauty,10,1035.33,2026-04-15,Completed
5669,1256,Zain,Groceries,5,792.09,2025-06-03,Pending
5670,1965,Ali,Home,7,1444.1,2026-04-16,Pending
5671,1903,Laiba,Beauty,4,167.2,2025-10-20,Returned
5672,2677,Zain,Beauty,3,1015.94,2025-06-25,Cancelled
5673,2477,Fatima,Groceries,7,1190.73,2025-11-16,Cancelled
5674,2372,Sana,Home,8,1788.95,2025-11-15,Cancelled
5675,2195,Danish,Groceries,8,1928.99,2025-10-04,Returned
5676,2742,Ahmed,Toys,6,1143.26,2025-11-07,Pending
5677,2007,Ayesha,Electronics,9,274.19,2025-10-05,Cancelled
5678,2480,Noor,Clothing,4,307.51,2026-03-28,Completed
5679,1973,Usman,Groceries,3,869.99,2026-03-06,Completed
5680,2862,Ali,Clothing,2,1135.14,2025-03-29,Cancelled
5681,2894,Maham,Sports,4,281.51,2025-03-23,Completed
5682,1472,Ayesha,Books,6,1163.85,2026-01-30,Completed
5683,1172,Maham,Home,7,831.04,2025-11-21,Completed
5684,1262,Danish,Clothing,10,1529.07,2025-12-15,Pending
5685,2562,Hina,Home,3,51.13,2025-11-01,Completed
5686,1440,Hamza,Toys,3,894.05,2026-04-18,Returned
5687,1720,Sana,Clothing,6,750.45,2026-02-01,Cancelled
5688,1695,Bilal,Home,2,1079.36,2025-12-29,Completed
5689,2359,Usman,Electronics,7,1969.69,2026-02-09,Completed
5690,1825,Ahmed,Groceries,1,1184.61,2026-02-24,Completed
5691,2053,Fatima,Home,9,356.2,2025-01-27,Completed
5692,1713,Maham,Toys,10,1137.32,2026-01-19,Returned
5693,1686,Maham,Clothing,7,1571.5,2025-01-17,Completed
5694,2363,Danish,Books,1,965.38,2025-05-16,Completed
5695,2438,Zain,Home,6,1160.36,2025-10-29,Pending
5696,1650,Usman,Home,9,1965.8,2025-02-27,Cancelled
5697,1865,Zain,Books,5,449.46,2025-04-11,Returned
5698,1669,Usman,Clothing,9,306.81,2025-12-14,Pending
5699,2075,Usman,Groceries,5,284.01,2025-08-16,Pending
5700,2799,Ali,Sports,4,1186.74,2025-12-27,Completed
5701,2294,Hassan,Sports,5,1944.68,2025-07-09,Returned
5702,1452,Maham,Home,2,1958.61,2026-01-04,Returned
5703,1410,Ayesha,Home,1,1251.62,2026-01-09,Pending
5704,2502,Hassan,Sports,10,652.67,2025-01-03,Completed
5705,1680,Kiran,Books,6,292.59,2025-02-20,Cancelled
5706,2744,Danish,Groceries,4,70.75,2025-05-09,Cancelled
5707,2613,Danish,Groceries,4,881.72,2025-06-17,Completed
5708,2875,Ali,Sports,3,494.04,2026-04-10,Cancelled
5709,2291,Omar,Clothing,9,959.13,2025-08-21,Completed
5710,2112,Ayesha,Sports,9,1108.43,2025-12-23,Pending
5711,1853,Zain,Toys,6,1758.5,2025-10-08,Completed
5712,2875,Hassan,Beauty,9,1448.4,2025-05-09,Cancelled
5713,2423,Hina,Home,10,1003.2,2025-12-21,Completed
5714,2049,Danish,Books,4,123.41,2025-07-09,Cancelled
5715,2040,Ayesha,Books,4,1563.78,2025-05-28,Completed
5716,1243,Iqra,Clothing,3,1454.83,2025-07-23,Cancelled
5717,2503,Hamza,Electronics,6,1157.62,2025-09-26,Pending
5718,2957,Hina,Home,1,1378.57,2025-07-09,Pending
5719,2809,Noor,Electronics,8,1983.05,2025-01-26,Completed
5720,1830,Fatima,Books,8,442.04,2025-04-04,Pending
5721,2479,Taha,Groceries,9,438.51,2025-07-04,Completed
5722,1553,Taha,Groceries,10,1767.13,2025-02-02,Returned
5723,2480,Omar,Clothing,10,1966.12,2025-06-08,Cancelled
5724,2049,Ali,Home,10,1010.62,2025-12-01,Returned
5725,1544,Usman,Home,8,1602.3,2025-05-30,Pending
5726,1067,Sana,Books,5,1728.3,2026-02-18,Cancelled
5727,2252,Usman,Toys,6,1245.3,2025-12-25,Returned
5728,1213,Ali,Groceries,5,1719.9,2025-02-18,Pending
5729,1472,Iqra,Electronics,3,1817.58,2025-02-11,Returned
5730,1141,Usman,Beauty,2,136.65,2025-04-06,Completed
5731,2128,Sana,Toys,6,1877.55,2025-07-05,Pending
5732,2252,Bilal,Groceries,8,1822.91,2026-01-28,Returned
5733,1090,Sara,Groceries,9,1100.3,2025-06-23,Completed
5734,1453,Laiba,Books,8,1014.66,2025-09-12,Pending
5735,2230,Usman,Home,1,1519.36,2025-07-28,Returned
5736,2156,Zain,Home,5,284.51,2026-01-12,Completed
5737,2583,Kiran,Beauty,3,457.51,2025-05-03,Pending
5738,2150,Hamza,Clothing,2,687.27,2025-12-07,Completed
5739,2315,Omar,Clothing,6,1754.12,2025-02-08,Pending
5740,2208,Iqra,Beauty,9,1715.08,2025-06-26,Completed
5741,1054,Maham,Beauty,9,312.88,2026-02-02,Completed
5742,1026,Zain,Home,8,63.01,2025-11-02,Cancelled
5743,2307,Ahmed,Toys,2,1278.45,2025-12-20,Completed
5744,1359,Laiba,Home,9,941.01,2025-08-27,Completed
5745,1512,Bilal,Beauty,4,533.04,2025-12-03,Cancelled
5746,2096,Danish,Groceries,6,1946.71,2026-01-23,Completed
5747,1630,Sana,Groceries,4,773.41,2025-01-15,Cancelled
5748,1157,Sana,Groceries,7,1659.75,2025-08-14,Completed
5749,2595,Sara,Books,3,1636.24,2025-04-20,Completed
5750,2041,Laiba,Clothing,10,1229.94,2025-07-05,Returned
5751,2809,Taha,Clothing,2,1275.56,2026-01-10,Completed
5752,2622,Maham,Beauty,8,1155.51,2025-08-25,Completed
5753,1159,Danish,Toys,1,1524.9,2026-02-26,Pending
5754,2996,Usman,Groceries,8,1796.75,2026-01-07,Cancelled
5755,2565,Hamza,Toys,9,1540.67,2026-01-18,Completed
5756,2295,Maham,Electronics,2,1673.86,2025-04-25,Returned
5757,2762,Noor,Books,1,1866.54,2025-05-13,Pending
5758,2588,Kiran,Clothing,6,756.39,2026-02-26,Pending
5759,1563,Maham,Toys,8,1387.35,2025-02-25,Completed
5760,1849,Zain,Books,7,1626.22,2026-03-21,Returned
5761,2711,Hamza,Electronics,6,328.01,2026-02-07,Cancelled
5762,2872,Fatima,Books,6,1589.13,2025-04-24,Completed
5763,1067,Danish,Electronics,6,227.14,2026-04-14,Pending
5764,2144,Fatima,Electronics,8,955.98,2026-01-06,Completed
5765,2623,Sara,Home,2,1805.61,2025-02-17,Cancelled
5766,2315,Ayesha,Home,9,1912.47,2025-10-31,Returned
5767,1390,Zain,Sports,8,676.76,2025-10-02,Pending
5768,2279,Kiran,Clothing,8,281.04,2025-09-23,Completed
5769,2737,Maham,Toys,7,1028.4,2025-01-26,Returned
5770,2427,Sana,Electronics,3,434.81,2025-09-10,Completed
5771,2172,Hamza,Toys,5,246.54,2025-04-12,Returned
5772,1434,Laiba,Groceries,6,1801.19,2025-08-28,Pending
5773,1772,Bilal,Books,2,286.13,2025-02-24,Cancelled
5774,2278,Ali,Clothing,2,1848.72,2025-08-22,Pending
5775,2496,Bilal,Sports,4,766.63,2025-01-20,Returned
5776,2231,Iqra,Toys,3,1205.57,2025-05-08,Completed
5777,2646,Omar,Books,7,897.1,2025-05-30,Pending
5778,1952,Sara,Toys,9,1811.46,2026-03-20,Pending
5779,1171,Omar,Beauty,3,1873.31,2026-03-21,Completed
5780,2297,Iqra,Electronics,4,667.81,2025-04-19,Pending
5781,2584,Laiba,Clothing,8,1634.6,2025-04-22,Cancelled
5782,1259,Fatima,Clothing,9,830.48,2025-11-15,Pending
5783,2370,Usman,Clothing,3,528.66,2025-05-13,Cancelled
5784,1291,Sara,Books,7,759.3,2025-10-26,Pending
5785,1129,Usman,Toys,10,1369.47,2025-09-19,Returned
5786,2473,Taha,Beauty,9,168.18,2025-07-13,Pending
5787,1377,Zain,Electronics,7,1457.1,2025-07-06,Cancelled
5788,1198,Sana,Books,2,116.6,2025-03-07,Returned
5789,2459,Taha,Electronics,2,393.05,2025-08-19,Completed
5790,1751,Sana,Clothing,3,1875.19,2025-04-14,Returned
5791,2813,Usman,Sports,1,624.88,2025-08-20,Completed
5792,1417,Ali,Books,3,1539.93,2025-01-10,Pending
5793,2989,Fatima,Groceries,8,239.69,2025-05-01,Completed
5794,1530,Taha,Sports,8,286.3,2025-08-20,Pending
5795,2941,Usman,Groceries,5,1990.73,2025-10-21,Completed
5796,2568,Omar,Electronics,4,1733.59,2025-05-28,Pending
5797,1128,Sana,Groceries,6,686.69,2026-02-01,Pending
5798,1049,Fatima,Toys,10,548.07,2025-03-31,Returned
